cycle,avg_score,avg_energy,inactive_student
3300,5.0,0.0,20
3301,5.0,0.0,20
3302,5.0,0.0,20
3303,5.0,0.0,20
3304,5.0,0.0,20
3305,5.0,0.0,20
3306,5.0,0.0,20
3307,5.0,0.0,20
3308,5.0,0.0,20
3309,5.0,0.0,20
3310,5.0,0.0,20
3311,5.0,0.0,20
3312,5.0,0.0,20
3313,5.0,0.0,20
3314,5.0,0.0,20
3315,5.0,0.0,20
3316,5.0,0.0,20
3317,5.0,0.0,20
3318,5.0,0.0,20
3319,5.0,0.0,20
3320,5.0,0.0,20
3321,5.0,0.0,20
3322,5.0,0.0,20
3323,5.0,0.0,20
3324,5.0,0.0,20
3325,5.0,0.0,20
3326,5.0,0.0,20
3327,5.0,0.0,20
3328,5.0,0.0,20
3329,5.0,0.0,20
3330,5.0,0.0,20
3331,5.0,0.0,20
3332,5.0,0.0,20
3333,5.0,0.0,20
3334,5.0,0.0,20
3335,5.0,0.0,20
3336,5.0,0.0,20
3337,5.0,0.0,20
3338,5.0,0.0,20
3339,5.0,0.0,20
3340,5.0,0.0,20
3341,5.0,0.0,20
3342,5.0,0.0,20
3343,5.0,0.0,20
3344,5.0,0.0,20
3345,5.0,0.0,20
3346,5.0,0.0,20
3347,5.0,0.0,20
3348,5.0,0.0,20
3349,5.0,0.0,20
3350,5.0,0.0,20
3351,5.0,0.0,20
3352,5.0,0.0,20
3353,5.0,0.0,20
3354,5.0,0.0,20
3355,5.0,0.0,20
3356,5.0,0.0,20
3357,5.0,0.0,20
3358,5.0,0.0,20
3359,5.0,0.0,20
3360,5.0,0.0,20
3361,5.0,0.0,20
3362,5.0,0.0,20
3363,5.0,0.0,20
3364,5.0,0.0,20
3365,5.0,0.0,20
3366,5.0,0.0,20
3367,5.0,0.0,20
3368,5.0,0.0,20
3369,5.0,0.0,20
3370,5.0,0.0,20
3371,5.0,0.0,20
3372,5.0,0.0,20
3373,5.0,0.0,20
3374,5.0,0.0,20
3375,5.0,0.0,20
3376,5.0,0.0,20
3377,5.0,0.0,20
3378,5.0,0.0,20
3379,5.0,0.0,20
3380,5.0,0.0,20
3381,5.0,0.0,20
3382,5.0,0.0,20
3383,5.0,0.0,20
3384,5.0,0.0,20
3385,5.0,0.0,20
3386,5.0,0.0,20
3387,5.0,0.0,20
3388,5.0,0.0,20
3389,5.0,0.0,20
3390,5.0,0.0,20
3391,5.0,0.0,20
3392,5.0,0.0,20
3393,5.0,0.0,20
3394,5.0,0.0,20
3395,5.0,0.0,20
3396,5.0,0.0,20
3397,5.0,0.0,20
3398,5.0,0.0,20
3399,5.0,0.0,20
3400,5.0,0.0,20
3401,5.0,0.0,20
3402,5.0,0.0,20
3403,5.0,0.0,20
3404,5.0,0.0,20
3405,5.0,0.0,20
3406,5.0,0.0,20
3407,5.0,0.0,20
3408,5.0,0.0,20
3409,5.0,0.0,20
3410,5.0,0.0,20
3411,5.0,0.0,20
3412,5.0,0.0,20
3413,5.0,0.0,20
3414,5.0,0.0,20
3415,5.0,0.0,20
3416,5.0,0.0,20
3417,5.0,0.0,20
3418,5.0,0.0,20
3419,5.0,0.0,20
3420,5.0,0.0,20
3421,5.0,0.0,20
3422,5.0,0.0,20
3423,5.0,0.0,20
3424,5.0,0.0,20
3425,5.0,0.0,20
3426,5.0,0.0,20
3427,5.0,0.0,20
3428,5.0,0.0,20
3429,5.0,0.0,20
3430,5.0,0.0,20
3431,5.0,0.0,20
3432,5.0,0.0,20
3433,5.0,0.0,20
3434,5.0,0.0,20
3435,5.0,0.0,20
3436,5.0,0.0,20
3437,5.0,0.0,20
3438,5.0,0.0,20
3439,5.0,0.0,20
3440,5.0,0.0,20
3441,5.0,0.0,20
3442,5.0,0.0,20
3443,5.0,0.0,20
3444,5.0,0.0,20
3445,5.0,0.0,20
3446,5.0,0.0,20
3447,5.0,0.0,20
3448,5.0,0.0,20
3449,5.0,0.0,20
3450,5.0,0.0,20
3451,5.0,0.0,20
3452,5.0,0.0,20
3453,5.0,0.0,20
3454,5.0,0.0,20
3455,5.0,0.0,20
3456,5.0,0.0,20
3457,5.0,0.0,20
3458,5.0,0.0,20
3459,5.0,0.0,20
3460,5.0,0.0,20
3461,5.0,0.0,20
3462,5.0,0.0,20
3463,5.0,0.0,20
3464,5.0,0.0,20
3465,5.0,0.0,20
3466,5.0,0.0,20
3467,5.0,0.0,20
3468,5.0,0.0,20
3469,5.0,0.0,20
3470,5.0,0.0,20
3471,5.0,0.0,20
3472,5.0,0.0,20
3473,5.0,0.0,20
3474,5.0,0.0,20
3475,5.0,0.0,20
3476,5.0,0.0,20
3477,5.0,0.0,20
3478,5.0,0.0,20
3479,5.0,0.0,20
3480,5.0,0.0,20
3481,5.0,0.0,20
3482,5.0,0.0,20
3483,5.0,0.0,20
3484,5.0,0.0,20
3485,5.0,0.0,20
3486,5.0,0.0,20
3487,5.0,0.0,20
3488,5.0,0.0,20
3489,5.0,0.0,20
3490,5.0,0.0,20
3491,5.0,0.0,20
3492,5.0,0.0,20
3493,5.0,0.0,20
3494,5.0,0.0,20
3495,5.0,0.0,20
3496,5.0,0.0,20
3497,5.0,0.0,20
3498,5.0,0.0,20
3499,5.0,0.0,20
3500,5.0,0.0,20
3501,5.0,0.0,20
3502,5.0,0.0,20
3503,5.0,0.0,20
3504,5.0,0.0,20
3505,5.0,0.0,20
3506,5.0,0.0,20
3507,5.0,0.0,20
3508,5.0,0.0,20
3509,5.0,0.0,20
3510,5.0,0.0,20
3511,5.0,0.0,20
3512,5.0,0.0,20
3513,5.0,0.0,20
3514,5.0,0.0,20
3515,5.0,0.0,20
3516,5.0,0.0,20
3517,5.0,0.0,20
3518,5.0,0.0,20
3519,5.0,0.0,20
3520,5.0,0.0,20
3521,5.0,0.0,20
3522,5.0,0.0,20
3523,5.0,0.0,20
3524,5.0,0.0,20
3525,5.0,0.0,20
3526,5.0,0.0,20
3527,5.0,0.0,20
3528,5.0,0.0,20
3529,5.0,0.0,20
3530,5.0,0.0,20
3531,5.0,0.0,20
3532,5.0,0.0,20
3533,5.0,0.0,20
3534,5.0,0.0,20
3535,5.0,0.0,20
3536,5.0,0.0,20
3537,5.0,0.0,20
3538,5.0,0.0,20
3539,5.0,0.0,20
3540,5.0,0.0,20
3541,5.0,0.0,20
3542,5.0,0.0,20
3543,5.0,0.0,20
3544,5.0,0.0,20
3545,5.0,0.0,20
3546,5.0,0.0,20
3547,5.0,0.0,20
3548,5.0,0.0,20
3549,5.0,0.0,20
3550,5.0,0.0,20
3551,5.0,0.0,20
3552,5.0,0.0,20
3553,5.0,0.0,20
3554,5.0,0.0,20
3555,5.0,0.0,20
3556,5.0,0.0,20
3557,5.0,0.0,20
3558,5.0,0.0,20
3559,5.0,0.0,20
3560,5.0,0.0,20
3561,5.0,0.0,20
3562,5.0,0.0,20
3563,5.0,0.0,20
3564,5.0,0.0,20
3565,5.0,0.0,20
3566,5.0,0.0,20
3567,5.0,0.0,20
3568,5.0,0.0,20
3569,5.0,0.0,20
3570,5.0,0.0,20
3571,5.0,0.0,20
3572,5.0,0.0,20
3573,5.0,0.0,20
3574,5.0,0.0,20
3575,5.0,0.0,20
3576,5.0,0.0,20
3577,5.0,0.0,20
3578,5.0,0.0,20
3579,5.0,0.0,20
3580,5.0,0.0,20
3581,5.0,0.0,20
3582,5.0,0.0,20
3583,5.0,0.0,20
3584,5.0,0.0,20
3585,5.0,0.0,20
3586,5.0,0.0,20
3587,5.0,0.0,20
3588,5.0,0.0,20
3589,5.0,0.0,20
3590,5.0,0.0,20
3591,5.0,0.0,20
3592,5.0,0.0,20
3593,5.0,0.0,20
3594,5.0,0.0,20
3595,5.0,0.0,20
3596,5.0,0.0,20
3597,5.0,0.0,20
3598,5.0,0.0,20
3599,5.0,0.0,20
3600,5.0,0.0,20
3601,5.0,0.0,20
3602,5.0,0.0,20
3603,5.0,0.0,20
3604,5.0,0.0,20
3605,5.0,0.0,20
3606,5.0,0.0,20
3607,5.0,0.0,20
3608,5.0,0.0,20
3609,5.0,0.0,20
3610,5.0,0.0,20
3611,5.0,0.0,20
3612,5.0,0.0,20
3613,5.0,0.0,20
3614,5.0,0.0,20
3615,5.0,0.0,20
3616,5.0,0.0,20
3617,5.0,0.0,20
3618,5.0,0.0,20
3619,5.0,0.0,20
3620,5.0,0.0,20
3621,5.0,0.0,20
3622,5.0,0.0,20
3623,5.0,0.0,20
3624,5.0,0.0,20
3625,5.0,0.0,20
3626,5.0,0.0,20
3627,5.0,0.0,20
3628,5.0,0.0,20
3629,5.0,0.0,20
3630,5.0,0.0,20
3631,5.0,0.0,20
3632,5.0,0.0,20
3633,5.0,0.0,20
3634,5.0,0.0,20
3635,5.0,0.0,20
3636,5.0,0.0,20
3637,5.0,0.0,20
3638,5.0,0.0,20
3639,5.0,0.0,20
3640,5.0,0.0,20
3641,5.0,0.0,20
3642,5.0,0.0,20
3643,5.0,0.0,20
3644,5.0,0.0,20
3645,5.0,0.0,20
3646,5.0,0.0,20
3647,5.0,0.0,20
3648,5.0,0.0,20
3649,5.0,0.0,20
3650,5.0,0.0,20
3651,5.0,0.0,20
3652,5.0,0.0,20
3653,5.0,0.0,20
3654,5.0,0.0,20
3655,5.0,0.0,20
3656,5.0,0.0,20
3657,5.0,0.0,20
3658,5.0,0.0,20
3659,5.0,0.0,20
3660,5.0,0.0,20
3661,5.0,0.0,20
3662,5.0,0.0,20
3663,5.0,0.0,20
3664,5.0,0.0,20
3665,5.0,0.0,20
3666,5.0,0.0,20
3667,5.0,0.0,20
3668,5.0,0.0,20
3669,5.0,0.0,20
3670,5.0,0.0,20
3671,5.0,0.0,20
3672,5.0,0.0,20
3673,5.0,0.0,20
3674,5.0,0.0,20
3675,5.0,0.0,20
3676,5.0,0.0,20
3677,5.0,0.0,20
3678,5.0,0.0,20
3679,5.0,0.0,20
3680,5.0,0.0,20
3681,5.0,0.0,20
3682,5.0,0.0,20
3683,5.0,0.0,20
3684,5.0,0.0,20
3685,5.0,0.0,20
3686,5.0,0.0,20
3687,5.0,0.0,20
3688,5.0,0.0,20
3689,5.0,0.0,20
3690,5.0,0.0,20
3691,5.0,0.0,20
3692,5.0,0.0,20
3693,5.0,0.0,20
3694,5.0,0.0,20
3695,5.0,0.0,20
3696,5.0,0.0,20
3697,5.0,0.0,20
3698,5.0,0.0,20
3699,5.0,0.0,20
3700,5.0,0.0,20
3701,5.0,0.0,20
3702,5.0,0.0,20
3703,5.0,0.0,20
3704,5.0,0.0,20
3705,5.0,0.0,20
3706,5.0,0.0,20
3707,5.0,0.0,20
3708,5.0,0.0,20
3709,5.0,0.0,20
3710,5.0,0.0,20
3711,5.0,0.0,20
3712,5.0,0.0,20
3713,5.0,0.0,20
3714,5.0,0.0,20
3715,5.0,0.0,20
3716,5.0,0.0,20
3717,5.0,0.0,20
3718,5.0,0.0,20
3719,5.0,0.0,20
3720,5.0,0.0,20
3721,5.0,0.0,20
3722,5.0,0.0,20
3723,5.0,0.0,20
3724,5.0,0.0,20
3725,5.0,0.0,20
3726,5.0,0.0,20
3727,5.0,0.0,20
3728,5.0,0.0,20
3729,5.0,0.0,20
3730,5.0,0.0,20
3731,5.0,0.0,20
3732,5.0,0.0,20
3733,5.0,0.0,20
3734,5.0,0.0,20
3735,5.0,0.0,20
3736,5.0,0.0,20
3737,5.0,0.0,20
3738,5.0,0.0,20
3739,5.0,0.0,20
3740,5.0,0.0,20
3741,5.0,0.0,20
3742,5.0,0.0,20
3743,5.0,0.0,20
3744,5.0,0.0,20
3745,5.0,0.0,20
3746,5.0,0.0,20
3747,5.0,0.0,20
3748,5.0,0.0,20
3749,5.0,0.0,20
3750,5.0,0.0,20
3751,5.0,0.0,20
3752,5.0,0.0,20
3753,5.0,0.0,20
3754,5.0,0.0,20
3755,5.0,0.0,20
3756,5.0,0.0,20
3757,5.0,0.0,20
3758,5.0,0.0,20
3759,5.0,0.0,20
3760,5.0,0.0,20
3761,5.0,0.0,20
3762,5.0,0.0,20
3763,5.0,0.0,20
3764,5.0,0.0,20
3765,5.0,0.0,20
3766,5.0,0.0,20
3767,5.0,0.0,20
3768,5.0,0.0,20
3769,5.0,0.0,20
3770,5.0,0.0,20
3771,5.0,0.0,20
3772,5.0,0.0,20
3773,5.0,0.0,20
3774,5.0,0.0,20
3775,5.0,0.0,20
3776,5.0,0.0,20
3777,5.0,0.0,20
3778,5.0,0.0,20
3779,5.0,0.0,20
3780,5.0,0.0,20
3781,5.0,0.0,20
3782,5.0,0.0,20
3783,5.0,0.0,20
3784,5.0,0.0,20
3785,5.0,0.0,20
3786,5.0,0.0,20
3787,5.0,0.0,20
3788,5.0,0.0,20
3789,5.0,0.0,20
3790,5.0,0.0,20
3791,5.0,0.0,20
3792,5.0,0.0,20
3793,5.0,0.0,20
3794,5.0,0.0,20
3795,5.0,0.0,20
3796,5.0,0.0,20
3797,5.0,0.0,20
3798,5.0,0.0,20
3799,5.0,0.0,20
3800,5.0,0.0,20
3801,5.0,0.0,20
3802,5.0,0.0,20
3803,5.0,0.0,20
3804,5.0,0.0,20
3805,5.0,0.0,20
3806,5.0,0.0,20
3807,5.0,0.0,20
3808,5.0,0.0,20
3809,5.0,0.0,20
3810,5.0,0.0,20
3811,5.0,0.0,20
3812,5.0,0.0,20
3813,5.0,0.0,20
3814,5.0,0.0,20
3815,5.0,0.0,20
3816,5.0,0.0,20
3817,5.0,0.0,20
3818,5.0,0.0,20
3819,5.0,0.0,20
3820,5.0,0.0,20
3821,5.0,0.0,20
3822,5.0,0.0,20
3823,5.0,0.0,20
3824,5.0,0.0,20
3825,5.0,0.0,20
3826,5.0,0.0,20
3827,5.0,0.0,20
3828,5.0,0.0,20
3829,5.0,0.0,20
3830,5.0,0.0,20
3831,5.0,0.0,20
3832,5.0,0.0,20
3833,5.0,0.0,20
3834,5.0,0.0,20
3835,5.0,0.0,20
3836,5.0,0.0,20
3837,5.0,0.0,20
3838,5.0,0.0,20
3839,5.0,0.0,20
3840,5.0,0.0,20
3841,5.0,0.0,20
3842,5.0,0.0,20
3843,5.0,0.0,20
3844,5.0,0.0,20
3845,5.0,0.0,20
3846,5.0,0.0,20
3847,5.0,0.0,20
3848,5.0,0.0,20
3849,5.0,0.0,20
3850,5.0,0.0,20
3851,5.0,0.0,20
3852,5.0,0.0,20
3853,5.0,0.0,20
3854,5.0,0.0,20
3855,5.0,0.0,20
3856,5.0,0.0,20
3857,5.0,0.0,20
3858,5.0,0.0,20
3859,5.0,0.0,20
3860,5.0,0.0,20
3861,5.0,0.0,20
3862,5.0,0.0,20
3863,5.0,0.0,20
3864,5.0,0.0,20
3865,5.0,0.0,20
3866,5.0,0.0,20
3867,5.0,0.0,20
3868,5.0,0.0,20
3869,5.0,0.0,20
3870,5.0,0.0,20
3871,5.0,0.0,20
3872,5.0,0.0,20
3873,5.0,0.0,20
3874,5.0,0.0,20
3875,5.0,0.0,20
3876,5.0,0.0,20
3877,5.0,0.0,20
3878,5.0,0.0,20
3879,5.0,0.0,20
3880,5.0,0.0,20
3881,5.0,0.0,20
3882,5.0,0.0,20
3883,5.0,0.0,20
3884,5.0,0.0,20
3885,5.0,0.0,20
3886,5.0,0.0,20
3887,5.0,0.0,20
3888,5.0,0.0,20
3889,5.0,0.0,20
3890,5.0,0.0,20
3891,5.0,0.0,20
3892,5.0,0.0,20
3893,5.0,0.0,20
3894,5.0,0.0,20
3895,5.0,0.0,20
3896,5.0,0.0,20
3897,5.0,0.0,20
3898,5.0,0.0,20
3899,5.0,0.0,20
3900,5.0,0.0,20
3901,5.0,0.0,20
3902,5.0,0.0,20
3903,5.0,0.0,20
3904,5.0,0.0,20
3905,5.0,0.0,20
3906,5.0,0.0,20
3907,5.0,0.0,20
3908,5.0,0.0,20
3909,5.0,0.0,20
3910,5.0,0.0,20
3911,5.0,0.0,20
3912,5.0,0.0,20
3913,5.0,0.0,20
3914,5.0,0.0,20
3915,5.0,0.0,20
3916,5.0,0.0,20
3917,5.0,0.0,20
3918,5.0,0.0,20
3919,5.0,0.0,20
3920,5.0,0.0,20
3921,5.0,0.0,20
3922,5.0,0.0,20
3923,5.0,0.0,20
3924,5.0,0.0,20
3925,5.0,0.0,20
3926,5.0,0.0,20
3927,5.0,0.0,20
3928,5.0,0.0,20
3929,5.0,0.0,20
3930,5.0,0.0,20
3931,5.0,0.0,20
3932,5.0,0.0,20
3933,5.0,0.0,20
3934,5.0,0.0,20
3935,5.0,0.0,20
3936,5.0,0.0,20
3937,5.0,0.0,20
3938,5.0,0.0,20
3939,5.0,0.0,20
3940,5.0,0.0,20
3941,5.0,0.0,20
3942,5.0,0.0,20
3943,5.0,0.0,20
3944,5.0,0.0,20
3945,5.0,0.0,20
3946,5.0,0.0,20
3947,5.0,0.0,20
3948,5.0,0.0,20
3949,5.0,0.0,20
3950,5.0,0.0,20
3951,5.0,0.0,20
3952,5.0,0.0,20
3953,5.0,0.0,20
3954,5.0,0.0,20
3955,5.0,0.0,20
3956,5.0,0.0,20
3957,5.0,0.0,20
3958,5.0,0.0,20
